product_url,product_title,product_price,product_description
https://deuscustoms.eu/products/fortuity-keyholder-tan,Fortuity Keyholder,€24.00 EUR,Plated snap hook with printed artwork and metal keyring attachment.
https://deuscustoms.eu/products/coast-tote-bag-forest,Coast Tote Bag,€69.00 EUR,"The Friday of bags, as in not quite a weekender but still sure to contain a good time. Cotton canvas tote bag with embroidery on front and woven label on back. Features reinforced base panelling, cotton webbing handles, internal hang pocket and one zipped pocket.Dimensions: W 21""x H 16.5"""
https://deuscustoms.eu/products/big-wave-tee-vintage-white,Big Wave Tee,€59.00 EUR,"Box fit t-shirt with front print, 220gm recycled cotton jersey fabrication with an enzyme stone wash."
https://deuscustoms.eu/products/big-wave-tee-black,Big Wave Tee,€59.00 EUR,"Box fit t-shirt with front print, 220gm recycled cotton jersey fabrication with an enzyme stone wash."
https://deuscustoms.eu/products/single-fin-tee-hillside-green,Single Fin Tee,€59.00 EUR,"Box fit t-shirt with chest print, 220gm recycled cotton jersey fabrication with an enzyme stone wash."
https://deuscustoms.eu/products/single-fin-tee-black,Single Fin Tee,€59.00 EUR,"Box fit t-shirt with chest print, 220gm recycled cotton jersey fabrication with an enzyme stone wash."
https://deuscustoms.eu/products/levitate-shirt-forever-blue,Levitate Shirt,€69.30 EUR,"Check shirts are awesome as long as the fit’s perfect, as there’s nothing worse than feeling frumpy in a short sleeve button-up that’s a fraction short/tight/not swinging right on the shoulders. The Leviate dangles off the shoulders just right, and the Cotton Madras fabrication is set to soften and fade to perfection.Model wears a MEDIUM and measures: chest 36""/ 92cm, height 6'1""/ 185cmDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/connection-tee-clay,Connection Tee,€59.00 EUR,"Loose fit tee with front print, 220gsm recycled cotton jersey with heavy enzyme stonewash."
https://deuscustoms.eu/products/ibiza-address-tee-navy,Ibiza Address Tee,€49.00 EUR,"The Ibiza Address is a part of the Deus Ex Machina Classics Collection.This regular fit tee features:● Deus shield on chest● Camperdown flagship address on back●20/1s 190gsm cotton jersey fabricationDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/college-hoodie-vintage-white,College Hoodie,€139.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration. Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit hoodie featuring artwork on chest and back, kangaroo pocket on front, 100% Recycled Cotton 450gm loop back fleece fabrication."
https://deuscustoms.eu/products/patrol-tee-lichen-green,Patrol Tee,€69.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration. Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit tee featuring artwork on chest and back, 100% recycled cotton 220gm jersey fabrication finished with a garment wash."
https://deuscustoms.eu/products/fragile-work-pant-multi,Fragile Work Pant,€104.30 EUR,"A pair of loud pants is a need to know thing, and if you know then you know that few garms bring as much joy. Whatever the occasion, if you’re expected to make an effort, just chuck the Fragile Work Pant on with a plain Navy (or literally any other color) tee and see how many compliments you get at the pub/bar/office.Fabrication75% Cotton21% Polyester4% Viscose"
https://deuscustoms.eu/products/big-fella-dyed-pant-anthracite,Big Fella Dyed Pant,€104.30 EUR,
https://deuscustoms.eu/products/campaign-long-sleeve-tee-black,Campaign Long Sleeve Tee,€62.30 EUR,"The Campaign LS is a head-turner when new, but in seasons to come it’ll morph into (what  looks like a) band 1 vintage find. Wear it with jeans or throw it on over a pair of trunks and  hit the beach, if you’re looking to change up the wardrobe this season the Campaign’s just  the ticket. Oversized fit with front and back prints."
https://deuscustoms.eu/products/beatnik-overall-vintage-blue-denim,Beatnik Overall,€125.30 EUR,"Fitted Ss Coverall With Flared Leg, Chest, Front And Back Patch Pockets,Branded Button Front Closure And Zip Fly, 12oz 100% Cotton DenimFabrication With A Vintage Rinse Wash"
https://deuscustoms.eu/products/ortiz-garage-jacket-light-blue-wash,Ortiz Garage Jacket,€169.00 EUR,"Denim that looks like it’s been through the wringer is the hallmark of character, and whether you’re an unforgettable personality or not, no one will be able to tell the difference once you slide into the Oritz Garage Jacket. The fit’s James Dean relaxed and the 100% Cotton, 13oz Denim Twill has been washed and battered to perfection."
https://deuscustoms.eu/products/highlands-fleece-shirt-black,Highlands Fleece Shirt,€97.30 EUR,N/A
https://deuscustoms.eu/products/og-107-cordura-pant-oil-green,Og 107 Cordura Pant,€104.30 EUR,"Cordura, you aware of this wünder-textile? The military are mad for it because it’s tough as  hell, which, unsurprisingly makes them damn near perfect for robust panting. Well ‘never  surrender’ is the motto of the Cordura Pant. They’re relaxed fit with covert details (side  adjusters, drawcord hem etc) and a bombproof construction. Perfect for the dance floor,  high street and mountain peak alike."
https://deuscustoms.eu/products/og-107-cordura-pant-anthracite,Og 107 Cordura Pant,€104.30 EUR,"Cordura, you aware of this wünder-textile? The military are mad for it because it’s tough as  hell, which, unsurprisingly makes them damn near perfect for robust panting. Well ‘never  surrender’ is the motto of the Cordura Pant. They’re relaxed fit with covert details (side  adjusters, drawcord hem etc) and a bombproof construction. Perfect for the dance floor,  high street and mountain peak alike."
https://deuscustoms.eu/products/faye-ringer-tee-white-sand,Faye Ringer Tee,€41.30 EUR,
https://deuscustoms.eu/products/burly-cargo-short-mid-black,Burly Cargo Short,€83.30 EUR,"Our trades-brethren have long held the monopoly on cargo shorts, but we’re here to reclaim them for the everyman (who’s not at work). The Burly cargos are simply a pair of no nonsense shorts with heavyset fabrication and sturdy pockets that’ve been elevated above the hordes of uniform navy workwear knocking around the vintage stores."
https://deuscustoms.eu/products/acid-bernie-pant-black-acid-stonewash,Acid Bernie Pant,€90.30 EUR,"Weird denim was a certified 2023 buzz, and it doesn’t show any signs of slowing. So if you’re keen to keep it basic up top and fruity down south then the Acid Bernies are a nice entry point. They’re loose fit with ample pockets, made from heavy-duty (13oz) cotton denim that’s been given a heavy acid wash.Fabrication13oz 100% Cotton Denim With A Heavy Acid Wash"
https://deuscustoms.eu/products/super-stitious-jacket-choc-brown,Super Stitious Jacket,€229.00 EUR,"The writings on the wall, and your back. Regular fit jacket with embroidered art on chest and back with zip front closure, lower welt pockets, contrast corduroy collar and wool/cotton mix blanket lining. Cotton whipcord fabrication with heavy enzyme stonewash."
https://deuscustoms.eu/products/cruising-deus-hoodie-navy,Cruising Deus Hoodie,€119.00 EUR,"Regular Fit Hoodie With Chest And Back Prints, 320gm Organic Cotton Brushed Back Fleece Fabrication With A Garment Wash"
https://deuscustoms.eu/products/section-zip-neck-fleece-rhodo,Section Zip Neck Fleece,€149.00 EUR,"Relaxed Fit Fleece With Chest Patch And Lower Zip Pockets, Neporene Binding At Hem And Cuffs, Polyester Microfleece Fleece Fabrication With Nylon Cordura Contrast Arm Reinforcement And Pockets"
https://deuscustoms.eu/products/reimis-pullover-fleece-pine,Reimis Pullover Fleece,€159.00 EUR,"Regular Fit Sherpa Fleece With Contrast Fabric Pockets And Neck Placket, In A Bonded Polyester And Cotton Mix Fleece Fabrication With Nylon Trim"
https://deuscustoms.eu/products/terrace-4-panel-cap-pine,Terrace 4 Panel Cap,€49.00 EUR,"4 Panel Cap With Front Woven Label, Back Embroidery, Bungee Elastic Cord And Plastic Toggle Adjuster In A Cotton And Nylon Mix Fabrication"
https://deuscustoms.eu/products/big-fella-swim-short-black,Big Fella Swim Short,€62.30 EUR,
https://deuscustoms.eu/products/high-fidelity-short-aquifer,High Fidelity Short,€69.30 EUR,"Relaxed Fit Carpenter Style Short With Branded Label On Back Pocket,Metal Shank Button At Waist And Zip Fly Closure, Back Patch Pockets AndFront Slash Pockets, 100% Cotton Canvas Fabrication, Garment Dyed WithA Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/fortuity-keyholder-honey-gold,Fortuity Keyholder,€24.00 EUR,
https://deuscustoms.eu/products/burly-cargo-short-mid-indigo,Burly Cargo Short,€83.30 EUR,"Our trades-brethren have long held the monopoly on cargo shorts, but we’re here to  reclaim them for the everyman (who’s not at work). The Burly cargos are simply a pair of  no nonsense shorts with heavyset fabrication and sturdy pockets that’ve been elevated  above the hordes of uniform navy workwear knocking around the vintage stores."
https://deuscustoms.eu/products/gaffer-polo-anthracite,Gaffer Polo,€79.00 EUR,"‘Polo’ shirts cause many to flee for higher ground, but a tasteful version is a great way to navigate summer. Youcouldwear the Gaffer for nine holes, sure. But ditto interviews, bar hopping, dates (court or otherwise).Fabrication280gm 100% Recycled Cotton JerseyFits Oversized"
https://deuscustoms.eu/products/old-customs-tee-mandarin-red,Old Customs Tee,€55.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.FabricationBox fit t-shirt with chest and back prints, 290gm 60% cotton 40% Cordura jersey fabrication with a heavy garment wash"
https://deuscustoms.eu/products/military-tank-canteloupe,Military Tank,€41.30 EUR,"Fitted Tank With Branded Label At Hem, 95% Organic Cotton 5% ElastaneRib Jersey Fabrication With An Enzyme Stone Wash"
https://deuscustoms.eu/products/college-hoodie-light-taupe,College Hoodie,€139.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration. Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit hoodie featuring artwork on chest and back, kangaroo pocket on front, 100% Recycled Cotton 450gm loop back fleece fabrication."
https://deuscustoms.eu/products/drugstore-crew-vintage-white,Drugstore Crew,€119.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration.Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit crew-neck jumper featuring artwork on chest and back, 100% Recycled Cotton 450gm Loop Back Fleece Fabrication."
https://deuscustoms.eu/products/cannoli-trucker-blue,Cannoli Trucker,€39.00 EUR,"Before carabiners became the definitive belt-loop accessory, the trucker cap was #1 in the ad-hoc waist decoration game, hanging off the back of blue-collar behinds across the globe. Turns out, they also look pretty nifty on top of one’s head."
https://deuscustoms.eu/products/heavy-d-cap-black,Heavy D Cap,€39.00 EUR,"Before carabiners became the definitive belt-loop accessory, the trucker cap was #1 in the ad-hoc waist decoration game, hanging off the back of blue-collar behinds across the globe. Turns out, they also look pretty nifty on top of one’s head."
https://deuscustoms.eu/products/vacay-check-shirt-lemon,Vacay Check Shirt,€83.30 EUR,
https://deuscustoms.eu/products/og-107-cordura-shirt-oil-green,Og 107 Cordura Shirt,€118.30 EUR,"Our Cordura Shirt is a beautiful marriage of style and function. It cuts a refined silhouette thanks to it’s timeless military-inspire tailoring. Moreover, it’s totally at home in the wilderness for a few days, with its Cordura/Cotton blend able to handle anything. It’s a regular fit overshirt with a concealed front placket and four big, bold front path pockets."
https://deuscustoms.eu/products/apex-pant-khaki,Apex Pant,€83.30 EUR,
https://deuscustoms.eu/products/super-nova-moto-knit-black,Super Nova Moto Knit,€104.30 EUR,"The Moto jersey is a much slept-on garment, as it’s a great change up from a tee or shirt and surprisingly versatile. Especially in summer. Throw it on after a sunset dip or as the logs start to squeak on the campfire and we guarantee you’ll feel a million.Fabrication100% CottonSlub Waffle Knit"
https://deuscustoms.eu/products/faye-ringer-tee-baby-blue,Faye Ringer Tee,€41.30 EUR,
https://deuscustoms.eu/products/dub-bass-shirt-vintage-white,Dub Bass Shirt,€69.30 EUR,"Chances are there’s only room for one Dub Bass-esque shirt in your wardrobe (unless you’re that guy), so let us make the case for this bold little number. It’s bright, bordering on garish, but surprisingly easy to pair. The fit’s relaxed so it works as well over a pair of slacks as it does a pair of trunks, and it’s made from 100% Cotton sheeting."
https://deuscustoms.eu/products/divine-force-jean-vintage-blue-denim,Divine Force Jean,€83.30 EUR,"Fitted High Waisted Jean With Flared Leg, 5 Pocket Western Styling WithLeather Brand Label At Back Waistband, Branded Button Waist Closure AndZip Fly, 12oz 100% Cotton Denim Fabrication With A Vintage Rinse Wash"
https://deuscustoms.eu/products/prelude-jacket-anthracite,Prelude Jacket,€118.30 EUR,"The Prelude Jacket isn’t a statement piece, and that’s totally fine. No, this here is for throwing on when it’s cold enough, plunging your hands in your pockets, zipping it up to your gullet and spending your day aloofly nodding at people. The Prelude nods to the workwear classics with pockets in the right spots, completed by its sturdy, 100% cotton canvas fabrication.FabricationGarment Dyed 100% Cotton Canvas"
https://deuscustoms.eu/products/arithmetic-boardshort-blue,Arithmetic Boardshort,€69.30 EUR,"Designing eye-catching trunks that don’t date is no mean feat, but artist Robert Moore is a guru of bold-yet-wearable messaging. As demonstrated by the Arithmetic. They’re 16 inches, perfect for surfing thanks to their 4 way stretch Poly fabrication, and feature meticulous details like the front coin pocket and hem label detail."
https://deuscustoms.eu/products/crosby-work-jacket-indigo-acid-stonewash,Crosby Work Jacket,€104.30 EUR,"We’re all for beating the hell out of denim before it hits the shelves, but you won’t catch us tearing holes in it (pre-ripped jeans are the end of days). Rather, our pre-loved denim looks something like the Crosby Work Jacket. Pockets in all the right places in line with the enduring workwear resurgence, and simply timeless (as in, no one will know how long you’ve had it) fabrication - 13oz denim that’s been acid-washed to perfection.FabricationAcid Wash 100% Cotton Denim"
https://deuscustoms.eu/products/lightning-leather-jacket-dark-blue,Lightning Leather Jacket,€384.30 EUR,"Fonz don’t got a monopoly on leather jackets, so whilst think “Ayyy”, we take a more  historical approach. The Lightning Leather is our take on the classic motorcycle leather  jacket, made primarily to save skin if you corner too hard. It’s fitted, features quilted  shoulder panels and is made from 100% Leather."
https://deuscustoms.eu/products/lucky-tee-dirty-white,Lucky Tee,€49.00 EUR,"Regular Fit Short Sleeve Tee With Contrast Colour Sleeves And Neck Rib, Felt Applique Art At Chest, In A Polyester, Cotton Viscose And Elastane Mix Rib Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/ventura-tote-bag-rhodo,Ventura Tote Bag,€79.00 EUR,"Shop Tote With Branded Woven Label, Front Slip Pocket,Internal Compartments And Pocketing, In A Mottled Nylon Fabrication With Contrast Webbing Handles"
https://deuscustoms.eu/products/ventura-tote-bag-pine,Ventura Tote Bag,€79.00 EUR,"Shop Tote With Branded Woven Label, Front Slip Pocket,Internal Compartments And Pocketing, In A Mottled Nylon Fabrication With Contrast Webbing Handles"
https://deuscustoms.eu/products/deck-beanie-black-copy-1,Deck Beanie,€34.00 EUR,"Ear coverage optional! The Deck Beanie is a classic watch cap beanie, designed to be rolled up to the tip of the chrome, or down, if the wind’s biting into your ear flaps. The construction’s a mixture of Wool and Acrylic - which not only keeps your cranium warm, but keeps the Deck Beanie in (ship) shape wear after wear."
https://deuscustoms.eu/products/venice-coach-navy-copy,Venice Coach,€149.00 EUR,"The Venice Coach is a part of the Deus Ex Machina Classics Collection. This regular fit coach jacket features a Deus Shield print on the front, a Venice address on the back, and a drawcord hem. The perfect windbreaker for whipping up a storm.Fabrication100% Nylon"
https://deuscustoms.eu/products/cosmo-hoodie-anthracite,Cosmo Hoodie,€119.00 EUR,"Regular fit hoodie with chest and back prints. 320gsm organic cotton, brushback fleece with garment wash."
https://deuscustoms.eu/products/eileen-chore-shirt-aquifer-copy,Eileen Chore Shirt,€90.30 EUR,"Relaxed Fit Work Shirt With Branded Label On Chest Pocket, Metal ShankButton Closure, Chest And Lower Patch Pockets, 100% Organic CottonCanvas Fabrication, Garment Dyed With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/berlin-address-black-copy,Berlin Address,€49.00 EUR,Regular fit t-shirt with artwork on chest and back. 190gm organic cotton jersey fabrication with a garment wash
https://deuscustoms.eu/products/milano-address-tee-hillside-green,Milano Address Tee,€49.00 EUR,"Part of the Deus Ex Machina Classics collection.This regular fit pocket tee features front and back address prints, a soft wash and comfortable 180gsm combed cotton jersey construction.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/biarritz-coach-jacket-black-copy,Biarritz Coach,€149.00 EUR,"Part of the Deus Ex Machina Classic Collection.Regular Fit Classic Coach Jacket With Chest And Back Address Print, 100% Nylon Fabrication"
https://deuscustoms.eu/products/address-workwear-jacket-mechanic-blue,Address Workwear Jacket,€169.00 EUR,"Regular fit workwear jacket with wool mix body lining, embroidered address on back, welt pockets, zip closure, metal branded snap hem and cuff adjusters. Cotton canvas outer with a heavy enzyme stone wash."
https://deuscustoms.eu/products/outerworld-hoodie-black,Outerworld Hoodie,€149.00 EUR,
https://deuscustoms.eu/products/drizzle-rain-jacket,Drizzle Rain Jacket,€229.00 EUR,N/A
https://deuscustoms.eu/products/keon-flannel-shirt-moroccan-blue,Keon Flannel Shirt,€109.00 EUR,"Flannel has long been surfers first choice for beating the cold. Its warm but lightweight and holds up well against being stuffed to the bottom of a backpack for a couple days. Relaxed fit long sleeve shirt with chest pocket, woven clip label on front, horn buttons. Organic cotton brushed twill fabrication with garment dye and heavy enzyme acid wash."
https://deuscustoms.eu/products/keon-flannel-shirt,Keon Flannel Shirt,€109.00 EUR,"Flannel has long been surfers first choice for beating the cold. Its warm but lightweight and holds up well against being stuffed to the bottom of a backpack for a couple days. Relaxed fit long sleeve shirt with chest pocket, woven clip label on front, horn buttons. Organic cotton brushed twill fabrication with garment dye and heavy enzyme acid wash."
https://deuscustoms.eu/products/vacay-check-shirt-grey-check,Vacay Check Shirt,€119.00 EUR,"Not your dads flannel, the Vacay Check Shirt is a loose fit long sleeve shirt with two chest pockets, custom labelling and real horn buttons. The Vacay takes our favourite staples of classic American workwear and updates them for the modern day with a relaxed silhouette and heavy enzyme stone wash."
https://deuscustoms.eu/products/vacay-check-shirt-orange-check,Vacay Check Shirt,€119.00 EUR,"Not your dads flannel, the Vacay Check Shirt is a loose fit long sleeve shirt with two chest pockets, custom labelling and real horn buttons. The Vacay takes our favourite staples of classic American workwear and updates them for the modern day with a relaxed silhouette and heavy enzyme stone wash."
https://deuscustoms.eu/products/single-fin-dad-cap-hillside-green,Single Fin Dad Cap,€39.00 EUR,"Classic 6 panel dad cap with front and back embroidered artwork, in a cotton twill fabrication with a heavy enzyme stone wash."
https://deuscustoms.eu/products/paradigm-dad-cap-forest-biome-copy,Single Fin Dad Cap,€39.00 EUR,"Classic 6 panel dad cap with front and back embroidered artwork, in a cotton twill fabrication with a heavy enzyme stone wash."
https://deuscustoms.eu/products/paradigm-dad-cap-black-copy,Paradigm Dad Cap,€39.00 EUR,"Classic 6 panel dad cap with front and back embroidered artwork, in a cotton twill fabrication with a heavy enzyme stone wash."
https://deuscustoms.eu/products/beam-dad-cap-black-copy-1,Paradigm Dad Cap,€39.00 EUR,"Classic 6 panel dad cap with front and back embroidered artwork, in a cotton twill fabrication with a heavy enzyme stone wash."
https://deuscustoms.eu/products/biarritz-address-tee-black-copy,Biarritz Address,€49.00 EUR,"Regular fit classic address print raglan hoodie. Organic cotton 380gm brushed back fleecefabrication with a garment wash.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/sled-cordura-crew-rhodo,Sled Cordura Crew,€149.00 EUR,"Loose Fit Crew With Front Print, Nylon Cordura Elbow Patches, 450gm Cotton And Nylon Cordura Mix Knit Brushed Back Fleece Fabrication With A Garment Wash"
https://deuscustoms.eu/products/riders-friend-bomber-black,Riders Friend Bomber,€279.00 EUR,"Regular Fit Riding Bomber Jacket, Embroidered Art At Chest, 3 M Reflective Art On Reverse, Lower Front And Sleeve Patch Zip Pockets, Zip  Front Closure, Cotton Rib At Neck, Hem And Cuff, Jacket To Pant Connection Loop, Dry Wax Coated Water Repellant Cotton And Cordura Nylon Mix Outer Shell And Cotton Waffle Knit Quilted Lining With 3m Thinsulate Wadding Fabrication With A Garment Wash"
https://deuscustoms.eu/products/dennis-fatigue-pant-anthracite,Dennis Fatigue Pant,€149.00 EUR,"Relaxed Fatigue Style Pant, Brand Label Above Back Pocket, L Front Patch Packets And Back Patch Pocket Flaps With Concealed Snap Closure, Snap Adjustment At Waist And Hem, Branded Snap At Waistband, Zip Fly, Pleated Knee Detail, In Cotton And Cordura Nylon Mix Reverse Twill Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/legion-surf-pant-pine,Legion Surf Pant,€149.00 EUR,"Relaxed Cargo Pocket Pant, Brand Label Above Back Pocket Flap, L Side Bellowed Patch Packets And Back Pocket Flaps With Concealed Snap Closure, Elasticated Waist With Internal Drawstring, Branded Snap At Waistband, Zip Fly, Hem Cord Adjustment, In Cotton And Cordura Nylon Mix Reverse Twill Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/docker-long-sleeve-cordura-tee-forever-blue,Docker Long Sleeve Cordura Tee,€89.00 EUR,"Loose Fit Ls T-Shirt With Print On Hem, 290gm Cotton And Nylon Cordura Mix Knit With A Garment Wash"
https://deuscustoms.eu/products/slicks-cordura-tee-safari,Slicks Cordura Tee,€79.00 EUR,"Loose Fit T-Shirt With Chest And Back Prints, 290gm  Cotton And Cordura Nylon Mix Jersey Fabrication With A Garment Wash"
https://deuscustoms.eu/products/reo-textured-fleece-blue,Reo Textured Fleece,€139.00 EUR,"With a purpose somewhere between a traditional fishermans knit and your favourite beach towel the Reo Textured fleece is ideal for everyday wear in the transitional months and perfect for layering a touch of levity into those longer, darker days. A looser, lighter fit and textured fleece construction add a level of ease and dare we say splendour to a proven Winter staple."
https://deuscustoms.eu/products/piston-shawl-cardigan-black,Piston Shawl Cardigan,€289.00 EUR,"Relaxed Fit Heavyweight Knit Cardigan With Intarzia Art, Zip Front Closure With Leather Puller, Contrast Tipping On Cuffs And Pocket Edge, In Recycled Wool And Recycled Polyester Mix Fabrication With A Garment Wash"
https://deuscustoms.eu/products/fight-or-flight-crew-anthracite,Fight Or Flight Crew,€129.00 EUR,"Unisex Oversized Fit Crew With Front Print, 450gm Recycled Cotton Brushed Back Rugby Fleece Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/frizell-twill-shirt-dirty-white,Frizell Twill Shirt,€129.00 EUR,"Loose Fit Shirt With Branded Pocket Label, Single L Chest Patch Pocket, Corozo Nut Button Closure, In A Cotton Twill Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/dennis-fatigue-pant-anthracite-copy,Infinity Twill Beach Pant,€109.00 EUR,"Relaxed Fatigue Style Pant, Brand Label Above Back Pocket, L Front Patch Packets And Back Patch Pocket Flaps With Concealed Snap Closure, Snap Adjustment At Waist And Hem, Branded Snap At Waistband, Zip Fly, Pleated Knee Detail, In Cotton And Cordura Nylon Mix Reverse Twill Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/buckle-up-tee-solar-power,Buckle Up Tee,€59.00 EUR,"Box Fit T-Shirt With Chest And Back Prints, 220gm Recycled Cotton Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/reo-textured-fleece-forest-green,Reo Textured Fleece,€139.00 EUR,"With a purpose somewhere between a traditional fishermans knit and your favourite beach towel the Reo Textured fleece is ideal for everyday wear in the transitional months and perfect for layering a touch of levity into those longer, darker days. A looser, lighter fit and textured fleece construction add a level of ease and dare we say splendour to a proven Winter staple."
https://deuscustoms.eu/products/9-to-5-shirt-dirty-white,9 To 5 Shirt,€89.00 EUR,"Oversized Short Sleeve Work Shirt, Embroidered Art Patches At Chest, Centre Front Corozo Nut Button Closure, Chest Patch Pockets, In A Polyester Cotton Mix Fabrication With A Heavy Garment Wash"
https://deuscustoms.eu/products/9-to-5-shirt-gray-dawn,9 To 5 Shirt,€89.00 EUR,"Oversized Short Sleeve Work Shirt, Embroidered Art Patches At Chest, Centre Front Corozo Nut Button Closure, Chest Patch Pockets, In A Polyester Cotton Mix Fabrication With A Heavy Garment Wash"
https://deuscustoms.eu/products/shoreline-day-pack-black,Shoreline Day Pack,€169.00 EUR,"Made From 100% Cordura Ballistic Nylon Known For Its Unbeatable Durability, Padded Shoulder Straps For All Day Comfort, Simplified Internal Organisation In A Large Compartment With A Secure Zip Pocket, Stretch Mesh Pockets, Padded Laptop Sleeve, Pvc Waterproof Base, Weather- Resistant Zippers And Side Mesh Water Bottle Pockets Makes The Perfect Pack For Your On The Go Commutes"
https://deuscustoms.eu/products/stokes-coach-jacket-khaki,Stokes Coach Jacket,€199.00 EUR,"A relaxed-fit coach jacket with front and back embroidery. Sherpa fleece lining and heavy enzyme stonewash provide a lived-in look and feel straight out the box. The Stokes Coach Jacket features DEUS inscribed snap close buttons, drawstring hem, welt and interior pockets with a robust, cotton-elastane blend fabrication."
https://deuscustoms.eu/products/hank-denim-pant-rinse-wash,Hank Denim Pant,€139.00 EUR,"With a wider leg, plenty of room in the caboose and slightly weighter denim fabrication the Hank denim pant is a certified all-rounder. Relaxed fit pant with branded label on the back pocket, front slash and back patch pockets with shank button and fly waist closure. 13.5oz cotton denim fabrication available in indigo or natural rinse washes."
https://deuscustoms.eu/products/hank-denim-pant-natural,Hank Denim Pant,€139.00 EUR,"With a wider leg, plenty of room in the caboose and slightly weighter denim fabrication the Hank denim pant is a certified all-rounder. Relaxed fit pant with branded label on the back pocket, front slash and back patch pockets with shank button and fly waist closure. 13.5oz cotton denim fabrication available in indigo or natural rinse washes."
https://deuscustoms.eu/products/infinity-beach-pant-natural,Infinity Beach Pant,€119.00 EUR,"The Infinity Beach Pant is built for the slow life. A roomy, cropped fit with elasticated waist and cotton/elastane construction combine for total coastal bliss, aided by a corduroy finish for warmth."
https://deuscustoms.eu/products/infinity-beach-pant-anthracite-fw24,Infinity Beach Pant,€119.00 EUR,"Relaxed Straight Cropped Leg Pant With Elasticated Drawstring Waist, Back Patch And Side Entry Pockets, Cotton And Elastane Mix Corduroy Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/reimis-pullover-fleece-black-fw24,Reimis Pullover Fleece,€159.00 EUR,N/A
https://deuscustoms.eu/products/terrace-4-panel-cap-forever-blue,Terrace 4 Panel Cap,€49.00 EUR,"4 Panel Cap With Front Woven Label, Back Embroidery, Bungee Elastic Cord And Plastic Toggle Adjuster In A Cotton And Nylon Mix Fabrication"
https://deuscustoms.eu/products/round-out-trucker-blue,Round Out Trucker,€39.00 EUR,"Semi Structured 5 Panel Cap With A Pinched Crown And Flat Visor, Front And Back Embroidered Artwork In A Cotton Canvas And Poly Mesh Fabrication"
https://deuscustoms.eu/products/plymouth-mechanic-jacket-mechanic-blue,Plymouth Mechanic Jacket,€189.00 EUR,"Regular Fit Jacket With Branded Press Stud Closure, Lower Welt Pockets, Chest And Back Prints, Sherpa Internal Lining, In An Organic Cotton Sateen Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/cruiser-winter-jacket-pine,Cruiser Winter Jacket,€279.00 EUR,N/A
https://deuscustoms.eu/products/cruiser-winter-jacket-anthracite,Cruiser Winter Jacket,€279.00 EUR,N/A
https://deuscustoms.eu/products/payne-reversible-liner-black-camo,Payne Reversible Liner,€199.00 EUR,"Relaxed Fit Liner With Quilted Stitching, Branded Press Snap Closure And Branded Sleeve Print, Jacquard Polar Fleece Digital Camoflage Design, In A Nylon And Polyamide Mix  Fabrication, A Polyester Polar Fleece Revers Side, 3m Thinsulate Wadding With A Garment Wash"
https://deuscustoms.eu/products/hank-whipcord-pant-khaki,Hank Whipcord Pant,€119.00 EUR,"Relaxed Fit Pant With Branded Label On Back Pocket,Corozo Nut Button Waist Closure And Fly, Front Slash And Back Jet Pockets, In An Organic Cotton Whipcord Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/moto-work-pant-navy,Moto Work Pant,€139.00 EUR,"Regular Fit Straight Leg Pant With A Centre Leg Crease Detail, Rear Welt Pockets, Button Closure Closure At Waist, Zip Fly, Branded Rear Label, In A Cotton And Nylon Cordura Mix Sateen Fabrication With Garment Wash"
